arch,version,run,source,start,end,ann_return,ann_vol,sharpe,sortino,cagr,calmar,mdd,mdd_duration,ulcer,hit_rate,var95,es95,var99,es99,tracking_error,corr,mae,rmse,r2,info_ratio
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,861,987,0.02436156661713973,0.19686511972493437,0.12374750108692906,0.21509349081741522,-0.011800410228869573,-0.27146433258994856,-0.043469468405981315,82,0.022659793897317593,0.48412698412698413,-0.018958725507077747,-0.02377759242544261,-0.02794085277011995,-0.03166114888796129,0.2661026763592259,-0.19944467910502714,0.013149896750041737,0.016705199070239252,-0.8290552864682672,-0.5180122021650657
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,0,126,0.05444383792295615,0.19016455394729864,0.2862985598149089,0.42277834457751456,0.04109306579681227,0.9455618691289747,-0.04345888633883477,31,0.01960187473140056,0.5079365079365079,-0.021388564639953367,-0.0249576611590036,-0.026015675472458782,-0.028418730955254157,0.2358649314478193,0.023271645140582404,0.011634842969708724,0.014805192949540604,-0.5396786165118457,-0.45688081486112825
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,21,147,0.09890159861168679,0.19742515753948828,0.5009574253063714,0.8032142394829358,0.07936990460442317,1.8263216407710428,-0.04345888633883488,52,0.021049653924237684,0.5,-0.021388564639953367,-0.0249576611590036,-0.026015675472458782,-0.028418730955254157,0.25017374477093973,-0.05039051062460548,0.012137864722353682,0.015698812473049155,-0.6061632687903993,-0.25304174683188735
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,42,168,0.03621723806947008,0.21367651308403676,0.16949564342257037,0.2786920998208229,0.028141660837677662,0.6011309871847991,-0.04681452368554473,73,0.024434771021101292,0.47619047619047616,-0.022324179218953907,-0.025842686641231367,-0.02720851255255549,-0.029209937203911907,0.2492504149995715,0.06947651270079197,0.013159211155928137,0.015646858866036607,-0.36207752685091865,-0.5054706205032657
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,63,189,-0.010072159672834147,0.2073942881203454,-0.04856527035590074,-0.07488481671469183,-0.02053378190192834,-0.43861990436674064,-0.04681452368554517,94,0.026254165177500483,0.5,-0.02283091659902139,-0.026237037994697263,-0.028143459058998926,-0.029569499458654946,0.24353828843489606,0.07442009090119632,0.012341256093286063,0.015295755371905318,-0.38168597377917846,-0.7073966101182013
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,84,210,0.02876665265350553,0.21872034781627445,0.13152252609651838,0.20331480952615627,0.005770860518725218,0.11319899652984497,-0.050979785118534404,100,0.02681061793251071,0.5,-0.023084359038479246,-0.028137034113790156,-0.030192629094797193,-0.03353068939023801,0.2755650269052415,-0.11670614989571,0.013772131925213824,0.01729804967507733,-0.5888283375179744,-0.48423905183142285
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,105,231,0.006418241189210416,0.21165055784470255,0.03032470717095755,0.04687278408408461,-0.034204439197274006,-0.6709412194999315,-0.050979785118534515,85,0.028417774458364176,0.5158730158730159,-0.022668371069548686,-0.02786608150334608,-0.030192629094797193,-0.03353068939023801,0.2735387877756255,-0.15226079664208417,0.013691203442104994,0.01717393976757396,-0.6724845276728662,-0.5695271229269939
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,126,252,0.03566885653123952,0.20146127402904845,0.17705068481844544,0.2699382976815363,-0.02316856013516755,-0.4544656294901545,-0.050979785118534404,56,0.028967424563655336,0.5158730158730159,-0.019864556877597028,-0.027519513043235282,-0.033914218480047574,-0.036011748980404934,0.23774651148658613,0.08284527842635742,0.011912542081971947,0.01492552192198338,-0.3942381887341597,-0.5322355422905957
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,147,273,0.004198822422560866,0.20328380055778042,0.020654977971879335,0.03135055073848292,0.0032686421702494695,0.06411643679253386,-0.050979785118534404,77,0.03250368901297342,0.5,-0.021353293880941888,-0.027801102689650494,-0.033914218480047574,-0.036011748980404934,0.26561600272552965,-0.14486662832979885,0.013119986109700691,0.016677496242633726,-0.7096894532829965,-0.5948707003949365
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,168,294,0.08036811563311352,0.20425820287936472,0.39346334443458847,0.6488690802065075,0.02816507632606613,0.5248287092270703,-0.05366527369957641,98,0.032635628716088695,0.47619047619047616,-0.019271705926708644,-0.02640259896660015,-0.033914218480047574,-0.036011748980404934,0.2618580609732484,-0.10373722864433721,0.012994237681620977,0.016433127801313237,-0.644154121164233,-0.3125276497607887
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,189,315,0.08154268019364852,0.2151528358326248,0.3789988631945504,0.6567451555596747,0.01730730019055282,0.3033931864858382,-0.05704577743165862,119,0.034470550073106766,0.4603174603174603,-0.018606749937585737,-0.026564912902194853,-0.03478486748678599,-0.036011748980404934,0.2668265437112712,-0.06714078438490081,0.013044360299322136,0.016744718822369723,-0.5385890667669617,-0.3023062049390262
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,210,336,-0.012745950882413037,0.2102659711214333,-0.06061822944736962,-0.10251567356558912,-0.027057823108989854,-0.5527985961547071,-0.0489469823136407,92,0.025245452433185094,0.46825396825396826,-0.02153103447147841,-0.027074597635983633,-0.03058199907697636,-0.0337918570622987,0.24558648354354762,0.07666552237442563,0.012268774873175502,0.0154246130824424,-0.3669468982603863,-0.7123842825470091
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,231,357,-0.006171087240455231,0.21175879796751773,-0.029142058321476833,-0.04981143233031932,-0.056771830685464986,-1.159863754657731,-0.04894698231364081,113,0.027694276348328273,0.4523809523809524,-0.02153103447147841,-0.027074597635983633,-0.03058199907697636,-0.0337918570622987,0.2745172875192081,-0.16022314371247523,0.013385238850656922,0.01723715893229921,-0.6830984449452477,-0.6133569538081418
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,252,378,0.00039754279229287093,0.2100617189195215,0.0018925047092715494,0.0033096687423074403,-0.0421091090007365,-0.9272038211786123,-0.0454151590393681,84,0.025046053084409877,0.46825396825396826,-0.021862728080704275,-0.025515885460422622,-0.02665750424920052,-0.029358161940628624,0.2352376271715684,0.15755502700233295,0.012169486900534952,0.01477361675161241,-0.2564375295353567,-0.6878510855310306
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,273,399,0.02296085318371377,0.2168295898576254,0.10589354155394715,0.18463415921960874,0.02999634551772634,0.6604919183861893,-0.045415159039368436,90,0.024531751308180427,0.46825396825396826,-0.022771518789688826,-0.026503153921358966,-0.028316787704699083,-0.03029569529847259,0.2527658717426115,0.06194363602605733,0.012388992844833377,0.015869064830862305,-0.36058802740049467,-0.5508858686352958
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,294,420,-0.052848022571211795,0.21741151156336938,-0.24307830892297566,-0.4204523558163434,-0.051585038309007625,-1.1792533228432796,-0.04374381425072582,74,0.021268050095631406,0.47619047619047616,-0.022771518789688826,-0.026503153921358966,-0.028316787704699083,-0.03029569529847259,0.24992868144023114,0.08858616780907351,0.011983782168708036,0.015704630012223067,-0.3254135933747493,-0.8604615578010028
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,315,441,-0.031367581246057874,0.21454273797209814,-0.14620667910995577,-0.25609030520172216,0.00038399913111031303,0.008104106754465035,-0.04738327649728269,56,0.022216923419122826,0.46825396825396826,-0.02247566640955008,-0.0262119068389886,-0.028316787704699083,-0.029276330510176307,0.26045393305033343,-0.017203098627547736,0.013554504999436185,0.016359862041156036,-0.47704154004492794,-0.7432161955820773
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,336,462,0.03610962752978253,0.21092127578416828,0.17119955014274058,0.303422360571756,-0.009737674056524148,-0.20550866838181941,-0.0473832764972828,77,0.022899543621859635,0.47619047619047616,-0.020090343768474267,-0.025789914082785255,-0.029521718573453926,-0.032205471792969675,0.25178370176498543,0.030238910404674316,0.012662820015588098,0.01580573957753957,-0.4264282714104928,-0.5008122908126746
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,357,483,0.07386759590145808,0.21351955573522036,0.3459523679089106,0.6215164304383389,0.03763054298853774,0.794173509522827,-0.04738327649728302,98,0.024873222790273177,0.5,-0.020415272252360252,-0.026044897513234102,-0.029521718573453926,-0.032205471792969675,0.273571855976276,-0.13830246251904924,0.013648510007243377,0.01716846346389922,-0.6422853385974696,-0.3229075000544016
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,378,504,0.049164962035313176,0.2137877853994459,0.2299708654704115,0.40860647538263195,0.00214312110458037,0.045229483121608266,-0.047383276497283244,119,0.02631966333658347,0.49206349206349204,-0.020235495696669797,-0.026097739969768448,-0.029521718573453926,-0.032205471792969675,0.2536384986648947,0.03437976152986024,0.012661684038366365,0.015920514387683667,-0.4086707180063547,-0.44567776011809573
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,399,525,-0.008018279593193567,0.2190715681712562,-0.03660118773114998,-0.06609400773002679,-0.010837332066699457,-0.21910741067552233,-0.04946127578837822,74,0.021738995888418947,0.49206349206349204,-0.020235495696669797,-0.027207444242423225,-0.033424654371088734,-0.03559866062070616,0.2565699517892746,0.046092762733038,0.013133189134633731,0.016112289495596642,-0.37405321182615614,-0.6634614786574924
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,420,546,0.0400523952341052,0.21097365301088683,0.18984548384360764,0.3267679122226459,0.016423169484496514,0.33204095977555176,-0.04946127578837867,95,0.023257139666929428,0.5158730158730159,-0.020121046498221468,-0.027152751834209652,-0.033424654371088734,-0.03559866062070616,0.26093180932454324,-0.04658379053516734,0.012925653110424382,0.0163789766820002,-0.5310104557154658,-0.46814378470032364
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,441,567,0.05591110077299177,0.21247011323091303,0.26314807255845657,0.4512267476130953,-0.004778170878007804,-0.09660427883929674,-0.04946127578837778,116,0.02432851737242124,0.5238095238095238,-0.021502586314905692,-0.027430577662397777,-0.03268097642121178,-0.03559866062070616,0.23687426169604597,0.15977127892186171,0.012342082132687287,0.01486832933878849,-0.2439121757154472,-0.4487397595075336
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,462,588,-0.00347320061438805,0.2143761193761517,-0.016201434303854775,-0.02680614150070816,-0.04849893443257636,-1.0153529346107633,-0.04776559241557565,85,0.022215379555123566,0.5238095238095238,-0.02259389240674109,-0.027917049223871122,-0.030648095633240887,-0.03398939952605512,0.25011161619255007,0.0671351788981084,0.012688813088245529,0.015706670401105023,-0.3635671291539375,-0.6624210547935483
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,483,609,-9.471691695228657e-05,0.21731755272780728,-0.00043584568187605445,-0.0007283740364664097,-0.016851469277111675,-0.3527951486605379,-0.04776559241557565,106,0.023155685458695844,0.5,-0.02259389240674109,-0.027917049223871122,-0.030648095633240887,-0.03398939952605512,0.2480882082441773,0.1026138653246789,0.012606005720892575,0.015579266676343911,-0.3054657561184484,-0.6542056878302338
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,504,630,0.02835423252470992,0.21214422238573113,0.1336554547931777,0.2163584276726352,-0.03215960298788234,-0.6889606863037129,-0.04667842973801484,125,0.023178724918910647,0.5,-0.02259389240674109,-0.028092027230517798,-0.030648095633240887,-0.03398939952605512,0.26209051094864116,-0.0481388580143161,0.013226221895192269,0.016453079295695394,-0.5278933385658886,-0.5107081786013974
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,525,651,0.045726066425036294,0.21010021340406182,0.2176393145165282,0.3522414921375295,0.009137823393393862,0.24037209075622792,-0.0380153260082966,69,0.01927006485593582,0.48412698412698413,-0.02259389240674109,-0.02681826329980303,-0.02824163891087239,-0.02987087650657605,0.26091592170361955,-0.05271737520120399,0.012777491458423018,0.01637732937419883,-0.5434559978736433,-0.4464270820056584
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,546,672,0.03444376559567308,0.20918238927599397,0.16465901223753682,0.26849188029173715,0.026740530386805794,0.7034144697580696,-0.03801532600829616,90,0.01996714150589525,0.48412698412698413,-0.02259389240674109,-0.02681826329980303,-0.02824163891087239,-0.02987087650657605,0.25242837487189257,0.0129725333154676,0.012648831556779221,0.015846378591132963,-0.45770918303806685,-0.5061326186850679
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,567,693,0.016585517653924686,0.19327680076621007,0.08581225262511835,0.1389089183806005,0.019078979763557546,0.501876000205644,-0.03801532600829671,111,0.019951886044863972,0.47619047619047616,-0.018971299265164467,-0.02535441434170119,-0.02824163891087239,-0.02987087650657605,0.2230173091710948,0.1502232589789608,0.010963463016624039,0.014004836527098639,-0.3336986266944897,-0.652955965110125
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,588,714,0.03074199951690426,0.1941366288015244,0.15835239185250996,0.27363537569292035,-0.00788225121019881,-0.18952981923418769,-0.041588448941954126,45,0.0187846820835689,0.46825396825396826,-0.018283790372114996,-0.024261064035667683,-0.02792221485711313,-0.02878437220174579,0.24874688637164064,-0.06153994346677693,0.012522916440257525,0.0156159925678995,-0.6435589761111224,-0.5285051097551502
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,609,735,0.06430776106695779,0.2044167647340662,0.31459142380331817,0.5562488454257221,0.02365279399815723,0.5401239142969682,-0.043791421509162376,40,0.020153544653321774,0.48412698412698413,-0.018755362195844172,-0.024401080515539304,-0.02792221485711313,-0.02878437220174579,0.23684521348084694,0.10928343147816988,0.01171895170286737,0.014865599409321677,-0.3433615164730537,-0.4133426954011846
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,630,756,0.0634559706162241,0.20520028912996066,0.30923918716330456,0.5594116436365559,0.048698488458239764,1.112055438713058,-0.043791421509162154,61,0.020743613544937776,0.49206349206349204,-0.018755362195844172,-0.024195952649336525,-0.027394163752556017,-0.02859432014847113,0.25976361738502357,-0.07825237686356583,0.01297448257567234,0.016303215768078867,-0.6034362170315661,-0.38015342709601924
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,651,777,0.02091982033515838,0.2176719582004835,0.09610709853535886,0.1567005555342029,0.009411953293290587,0.1883563326013877,-0.04996887103981151,82,0.021795605385916256,0.49206349206349204,-0.0188011247537081,-0.02792845790143688,-0.028829938809460994,-0.038857212541470676,0.26028520056523025,0.0060156016673189976,0.01259593234875823,0.016340852674395674,-0.43154674368382895,-0.5428129580860819
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,672,798,0.02480604625538807,0.22659319149683496,0.10947392590008408,0.18327289980948605,0.00230766229341417,0.04618199781971449,-0.04996887103981151,103,0.023847887801654758,0.49206349206349204,-0.022219118032251368,-0.02876418706985043,-0.028829938809460994,-0.038857212541470676,0.27130960625355904,-0.023286040962674115,0.013332544178004483,0.01703167223179543,-0.4350992633329789,-0.5064323215161115
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,693,819,0.01071313355829484,0.23187256627553954,0.046202678179548755,0.07866272814441408,-0.01917043210060554,-0.38364749296281037,-0.04996887103981118,124,0.025455133351480294,0.49206349206349204,-0.022224350336747543,-0.02876418706985043,-0.028829938809460994,-0.038857212541470676,0.27704364667081643,-0.03359332802282174,0.014064202891369898,0.017393109119612914,-0.42927823000104737,-0.5468194931093627
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,714,840,0.013990038725658405,0.22170006435145312,0.06310344909724745,0.10408324788458344,-0.018740642336625202,-0.3688051668749742,-0.050814478808477004,84,0.02463591616386922,0.48412698412698413,-0.02099695043259503,-0.026840812067125883,-0.026116834900271887,-0.03737213369176562,0.2747202608313574,-0.08730928375015976,0.013111515729941646,0.017246971007350655,-0.537287518737833,-0.5395159455142146
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,735,861,-0.013711186807062736,0.20949938479994085,-0.06544738458375945,-0.10202896320004169,0.018539137300206177,0.3648396625316442,-0.050814478808477115,105,0.026561908778439686,0.5,-0.020822720203106684,-0.026840812067125883,-0.026116834900271887,-0.03737213369176562,0.2537276336696742,0.004254922634607383,0.012583391174533495,0.01593508443894866,-0.46961747392830544,-0.6933308140810859
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,756,882,-0.03402139767386414,0.21878942953267405,-0.1554983608967424,-0.23699132083375252,0.0417705757064295,0.8975199127400245,-0.04653999884961746,89,0.023496952981607835,0.5,-0.021563751015921836,-0.02841276069288726,-0.03300510211868242,-0.04196431183737265,0.2581785604760876,0.03105378732844432,0.012385898538451814,0.016217758032803935,-0.39569342981041333,-0.7600452853715507
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,777,903,0.04680472913822675,0.20769415488002815,0.2253540989887891,0.36596544890275956,-0.009222358181852908,-0.2018480261539467,-0.04568961291114704,87,0.02454776104820304,0.5,-0.021563751015921836,-0.026215554967973613,-0.02926492492019994,-0.03277133006874766,0.2585819222610444,-0.049863665003902644,0.01213966780815743,0.01623082336676676,-0.5512922654865282,-0.44628514573912464
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,798,924,0.00973178865722546,0.1997426485972489,0.04872163619322056,0.0761243531759339,0.01503015630756166,0.32896221591526165,-0.04568961291114759,64,0.024648641083629574,0.5,-0.02056085619178968,-0.02564272949542041,-0.02926492492019994,-0.03277133006874766,0.26153316911042734,-0.13483299763234072,0.012516622043022587,0.01642068479769503,-0.7167299883778715,-0.5830014290783718
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,819,945,0.024406551934161635,0.18883503898485599,0.1292480043183033,0.19240071439299694,0.051979314338129745,1.1376615170545266,-0.04568961291114715,69,0.024802840889272003,0.5079365079365079,-0.019828030727055874,-0.025540179476000686,-0.02926492492019994,-0.03277133006874766,0.2411762167731751,-0.03240699314757445,0.011698570721992119,0.015142141973053299,-0.6333172018528892,-0.571364166456919
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,840,966,0.025864897859443126,0.20863877685044616,0.12396975408834611,0.17664309556426544,-0.02902714214060076,-0.47663326897886443,-0.06090036938207921,90,0.028493122468712932,0.5158730158730159,-0.020172889382658096,-0.029312298741935576,-0.034268516090146355,-0.041960738707643996,0.25832241412344625,-0.04086226955952758,0.012278685177097088,0.016217106904110615,-0.5346797975418727,-0.5277943170483174
lstm,fast1000,lstm_bo_20250819_214227,mean_XT.csv,861,987,0.01737000164767233,0.21829237236746113,0.07957218779240094,0.11790080803917768,-0.004493855037664862,-0.0737902755477735,-0.06090036938207988,111,0.031069701943164777,0.5079365079365079,-0.022180659039387502,-0.030046533807812543,-0.034268516090146355,-0.041960738707643996,0.25254115461021964,0.07345646104131452,0.012385674785568797,0.01585576252760183,-0.3401648311252339,-0.5735144379769401
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,0,126,0.056890968569858424,0.18480850333796045,0.30783739677725525,0.5141080361143693,0.023252475566321484,0.5505111203884961,-0.04223797613736158,83,0.02058569986005116,0.5,-0.018936478038292404,-0.022493118787796425,-0.024859934665438035,-0.02734255434090399,0.22440094333734245,0.08533543778605038,0.01101619111961803,0.014085924982212557,-0.47566547069087495,-0.4693163489594664
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,21,147,0.029563214361850054,0.18731401094312916,0.15782703180076482,0.2796821619023468,0.01839625889777463,0.4241907458816887,-0.043367893044289896,47,0.018966097842647314,0.48412698412698413,-0.018141886973952238,-0.022058760731605936,-0.024859934665438035,-0.02734255434090399,0.2153106400918011,0.17555235214886772,0.01077661368691464,0.013519615916543281,-0.3232723972538025,-0.6160530923209168
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,42,168,0.043294083868937516,0.17583712395358106,0.2462169699748197,0.4222807089831662,0.006555445960268358,0.14390038374415534,-0.04555544460481409,68,0.019310851891515535,0.49206349206349204,-0.015817638777375017,-0.021404350074059973,-0.02569591934915616,-0.02734255434090399,0.2332859829466609,-0.054473427859570996,0.011666696384411717,0.014644807535420806,-0.7620055275358715,-0.5097259365053699
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,63,189,0.051480268170064125,0.18660826339553688,0.2758734647294048,0.4654550017137653,0.015537570043003601,0.34106944137608963,-0.045555444604814865,89,0.02003426917878758,0.5,-0.018051506561256276,-0.023853887333134854,-0.02807686825677144,-0.028856792906957474,0.21927609593037714,0.13924746130785476,0.01090252746115708,0.013765187076136247,-0.3821766963516178,-0.5049603394302158
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,84,210,-0.0025547226564848202,0.2001004152578219,-0.012767203172432979,-0.021523855594092915,-0.006577015410090481,-0.1372729705357827,-0.047911947883258366,110,0.022196872321451334,0.5,-0.018864840887586384,-0.02597353609933931,-0.028879598274116763,-0.031147311882563866,0.23976210705511722,0.05723045461821121,0.011933210682001563,0.015057739866840903,-0.4384165567698237,-0.6871841621687502
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,105,231,-0.014706751162814724,0.20199493964205956,-0.07280752274723062,-0.12035720838082398,-0.03830365253899015,-0.827949429963474,-0.04626327545231834,125,0.022623437309011427,0.47619047619047616,-0.018864840887586384,-0.02610257891527972,-0.028879598274116763,-0.031147311882563866,0.2429002396828444,0.04375461069853253,0.011958654692849706,0.015256597218152243,-0.44909031920684694,-0.7283350209691449
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,126,252,0.014796640563234265,0.1993800446280637,0.0742132473229047,0.11722050117726891,0.019520843873702898,0.4138917671395868,-0.0471641270098504,45,0.022990995475543105,0.49206349206349204,-0.02054014531609166,-0.02655286521555335,-0.028820009934031027,-0.031147311882563866,0.2372863740009157,0.07299043835416978,0.011935266390151788,0.014899689442355295,-0.41857443194547117,-0.6212297695450346
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,147,273,0.030118411505994036,0.20488936364300211,0.14699841402442032,0.23782242044694302,0.00904537541901096,0.19178507040153253,-0.04716412700985029,60,0.023045393724666175,0.5,-0.02066407960652844,-0.02655286521555335,-0.028820009934031027,-0.031147311882563866,0.24465665164495115,0.048581157518973496,0.012035145722380923,0.015359586384065824,-0.4275169948748718,-0.5398896273856196
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,168,294,0.0040579795921247275,0.1987704783687314,0.020415403863932587,0.032755654994318074,-0.00066421046301679,-0.01408295891659513,-0.04716412700984984,60,0.024957669599181533,0.48412698412698413,-0.020417701787635797,-0.025892827816832664,-0.028820009934031027,-0.031147311882563866,0.23425244039360119,0.09396117890793844,0.01206280641898393,0.014711234430224263,-0.3914113431096804,-0.6751179204030839
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,189,315,0.01845488768249326,0.187991686280416,0.0981686373883854,0.1562842283837299,0.029270180556717262,0.6206026150045002,-0.047164127009849954,60,0.0240115014442632,0.46825396825396826,-0.0183818842918744,-0.024304679298249737,-0.028123928164409947,-0.030982524468073813,0.22461758178058086,0.10400798278785761,0.011216146231516257,0.014104856540966644,-0.4299509235690877,-0.6399815685752112
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,210,336,0.005152036929007009,0.181110486726751,0.02844692774074482,0.044879903431790456,-0.04678224162802469,-1.1661821959006122,-0.040115722733955805,53,0.02189171190764048,0.4603174603174603,-0.01951888929678461,-0.023879257064222052,-0.028123928164409947,-0.028938078451093585,0.21925436624982658,0.10490655471885889,0.010966204449048752,0.013770919190243753,-0.4685871945739557,-0.716309397880085
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,231,357,0.002647979556974267,0.1826490712102836,0.014497634942395367,0.025442504216431246,0.03185138425736689,0.7544717163372059,-0.04221680358277491,53,0.02212137301401613,0.4365079365079365,-0.0191683425781112,-0.022826749085141342,-0.02701926804061363,-0.028938078451093585,0.2365290966132895,-0.03498771848238767,0.011696179585886616,0.014854188709270098,-0.6800569770334823,-0.6745809404747074
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,252,378,0.060425983117554205,0.18308603669876547,0.33004146141944235,0.6164123403479577,0.014949451399880909,0.35411139951819065,-0.04221680358277469,56,0.022562018074180512,0.4603174603174603,-0.0183818842918744,-0.021330290230316216,-0.021765941136233116,-0.025738685456088928,0.2224228691222774,0.09088166405291467,0.010864780543214256,0.013961455748385235,-0.47710726487858324,-0.45759690666741665
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,273,399,-0.03206075938510722,0.18974373375847986,-0.16896873878278676,-0.30865936630824287,-0.013045329455497856,-0.26835889898516263,-0.04861150312074847,71,0.02065124723349369,0.42857142857142855,-0.0191683425781112,-0.022645579937674465,-0.02623472727202305,-0.028445808422579877,0.2564939949539763,-0.1654302966720763,0.012828840260596787,0.01611181088463121,-0.8315336385969543,-0.757393011949326
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,294,420,0.028486642645430438,0.1921339949974383,0.14826445807161948,0.27357595209039565,0.013725293400745686,0.2823466159162572,-0.04861150312074769,71,0.02285816206385248,0.4444444444444444,-0.0191683425781112,-0.022645579937674465,-0.02623472727202305,-0.028445808422579877,0.24622548718907009,-0.05360867552510545,0.012289147744212057,0.015458184734167614,-0.6442567482883266,-0.5430768312457027
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,315,441,0.0013864464587087788,0.20012104763903535,0.00692803917961471,0.012773637374944956,-0.0015208997921918321,-0.03128682913618215,-0.048611503120748134,71,0.02478933072446473,0.4603174603174603,-0.019801598479593948,-0.02388801858031821,-0.027113784742140736,-0.028445808422579877,0.2560215007341151,-0.08246926555541043,0.01263132217886261,0.016076383293827774,-0.6392766077141592,-0.6281486245497264
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,336,462,0.0691786104894665,0.20032821610833013,0.3453263441035049,0.6569632380127408,0.06765884329576166,1.5040175053535825,-0.04498540944831331,68,0.02363423197237494,0.46825396825396826,-0.019996097041802635,-0.02327217773799276,-0.02547834920728434,-0.02663928072901295,0.2411636069793115,0.04706597734201794,0.012331114854845268,0.015135976351349417,-0.4500991783836408,-0.3857438967502013
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,357,483,0.02382258527097214,0.19473151474059974,0.12233554133600827,0.2189863719173296,-0.0027210377082147463,-0.06048711663591989,-0.04498540944831342,89,0.025456664473060372,0.47619047619047616,-0.019996097041802635,-0.02327217773799276,-0.02547834920728434,-0.02663928072901295,0.24541870294411283,-0.02790807582999183,0.012026865816946149,0.01540824263122469,-0.5903576634532974,-0.5638666208766525
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,378,504,0.009965713137555454,0.1898409544399369,0.05249506444463474,0.09269963098944003,0.0014488201398235034,0.032620849239045326,-0.0444139307718987,110,0.025659465706986604,0.4603174603174603,-0.018800511735077657,-0.023625384321230403,-0.02547834920728434,-0.02663928072901295,0.23432659202405168,0.034289465214078156,0.011622063031400568,0.014714901614086453,-0.5261456422819291,-0.6496927452724541
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,399,525,0.03553673752681519,0.17091354514048948,0.20792230070240658,0.3546252214416816,0.008523736294189233,0.22240407354164002,-0.03832545042208213,97,0.0194568084469408,0.48412698412698413,-0.014938544228035335,-0.021238653823781335,-0.02479355626688648,-0.025266425711811313,0.22821769395416203,-0.043210270226422466,0.011428880909960339,0.014328020502656327,-0.7851737674759574,-0.5550369924368205
transformer,fast1000,transformer_base_20250820_010508,mean_XT.csv,420,546,0.01709629380464106,0.183160330803024,0.09334059252724826,0.15407589099763147,-0.004543938961648619,-0.1185619193409533,-0.03832545042208224,118,0.020667851313608616,0.47619047619047616,-0.019062565970590077,-0.02367015094885692,-0.02547834920728434,-0.027372325634236916,0.21549622165502938,0.1488520818186368,0.010979717966258757,0.013533265877112543,-0.38676688574234164,-0.673374712006104
